x,y,z,vx,vy,vz,theta_z,theta_y,theta_x
1.881174068175427150e-01,-6.791053859485388089e-02,0.000000000000000000e+00,1.069409770180045505e-03,2.962347184312554959e-03,0.000000000000000000e+00,2.795151358457084179e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.891634483401269384e-01,-6.493989384093674933e-02,0.000000000000000000e+00,1.022630042183398334e-03,2.978819547032857985e-03,0.000000000000000000e+00,2.810898690054025373e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.901625823728858300e-01,-6.195314572542237608e-02,0.000000000000000000e+00,9.755967292118538931e-04,2.994553241956501334e-03,0.000000000000000000e+00,2.826646021650966567e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.911145611572281355e-01,-5.895103488218094573e-02,0.000000000000000000e+00,9.283214942725579594e-04,3.009544367546792762e-03,0.000000000000000000e+00,2.842393353247907761e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.920191486278065574e-01,-5.593430575462916832e-02,0.000000000000000000e+00,8.808160603628485946e-04,3.023789206404429390e-03,0.000000000000000000e+00,2.858140684844849844e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.928761204710554011e-01,-5.290370641112889655e-02,0.000000000000000000e+00,8.330922075632771250e-04,3.037284226189311542e-03,0.000000000000000000e+00,2.873888016441791038e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.936852641808147757e-01,-4.985998835948506069e-02,0.000000000000000000e+00,7.851617701164454810e-04,3.050026080496471420e-03,0.000000000000000000e+00,2.889635348038732232e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.944463791110261353e-01,-4.680390636059250653e-02,0.000000000000000000e+00,7.370366334924412796e-04,3.062011609685892383e-03,0.000000000000000000e+00,2.905382679635673426e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.951592765254871187e-01,-4.373621824127521540e-02,0.000000000000000000e+00,6.887287314415545649e-04,3.073237841666011556e-03,0.000000000000000000e+00,2.921130011232614621e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.958237796446534174e-01,-4.065768470636546561e-02,0.000000000000000000e+00,6.402500430350266912e-04,3.083701992630725336e-03,0.000000000000000000e+00,2.936877342829555815e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.964397236894750709e-01,-3.756906915006933551e-02,0.000000000000000000e+00,5.916125896945602586e-04,3.093401467749693108e-03,0.000000000000000000e+00,2.952624674426497009e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.970069559222574207e-01,-3.447113746666514295e-02,0.000000000000000000e+00,5.428284322113237793e-04,3.102333861811789988e-03,0.000000000000000000e+00,2.968372006023439091e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.975253356845358965e-01,-3.136465786058275501e-02,0.000000000000000000e+00,4.939096677552088244e-04,3.110496959821532938e-03,0.000000000000000000e+00,2.984119337620380286e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.979947344319556990e-01,-2.825040065590836078e-02,0.000000000000000000e+00,4.448684268750374986e-04,3.117888737548341494e-03,0.000000000000000000e+00,2.999866669217321480e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.984150357661472186e-01,-2.512913810536531248e-02,0.000000000000000000e+00,3.957168704905213575e-04,3.124507362028492146e-03,0.000000000000000000e+00,3.015614000814262674e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.987861354635899191e-01,-2.200164419881590894e-02,0.000000000000000000e+00,3.464671868766744964e-04,3.130351192019646678e-03,0.000000000000000000e+00,3.031361332411203868e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.991079415014567200e-01,-1.886869447133253733e-02,0.000000000000000000e+00,2.971315886414468499e-04,3.135418778407833042e-03,0.000000000000000000e+00,3.047108664008145062e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.993803740804334923e-01,-1.573106581088564923e-02,0.000000000000000000e+00,2.477223096973228786e-04,3.139708864566790290e-03,0.000000000000000000e+00,3.062855995605086257e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.996033656445069249e-01,-1.258953626569609720e-02,0.000000000000000000e+00,1.982516022276347952e-04,3.143220386669575653e-03,0.000000000000000000e+00,3.078603327202028339e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.997768608977167626e-01,-9.444884851300645173e-03,0.000000000000000000e+00,1.487317336483590601e-04,3.145952473952366105e-03,0.000000000000000000e+00,3.094350658798969533e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.999008168178676992e-01,-6.297891357375813744e-03,0.000000000000000000e+00,9.917498356610781446e-05,3.147904448930386768e-03,0.000000000000000000e+00,3.110097990395910728e+00,0.000000000000000000e+00,3.141592653589793116e+00
1.999752026671976490e-01,-3.149336154371564118e-03,0.000000000000000000e+00,4.959364073312499504e-05,3.149075827565905872e-03,0.000000000000000000e+00,3.125845321992851922e+00,0.000000000000000000e+00,3.141592653589793116e+00
2.000000000000000111e-01,-4.898587196589413075e-17,0.000000000000000000e+00,7.713967694122466322e-19,3.149466319388264171e-03,0.000000000000000000e+00,-3.141592653589793116e+00,0.000000000000000000e+00,3.141592653589793116e+00
